"Serie","Nombre","Raza","FechaNacimiento","NroReg1","NroReg2","Asociacion1","Asociacion2","SeriePadre","SerieMadre","NombrePadre","NombreMadre","Animal","Comentario","EsPajuelaPadre","Historia","NCICLO"
"E8131","","MESTIZO BRAHMAN","1996-10-22 00:00:00","","","","","","4830","","","True","","False","False",""
"E8133","","MESTIZO BRAHMAN","1996-11-01 00:00:00","","","","","","3811","","","True","","False","False",""
"E8138","","MESTIZO BRAHMAN","1996-11-07 00:00:00","","","","","","7013","","","True","","False","False",""
"E8141","","MESTIZO BRAHMAN","1996-11-13 00:00:00","","","","","","9546","","","True","","False","False",""
"E8140","","MESTIZO BRAHMAN","1996-11-12 00:00:00","","","","","","3855","","","True","","False","False",""
"E8134","","MESTIZO BRAHMAN","1996-11-02 00:00:00","","","","","","2828","","","True","","False","False",""
"E8135","","MESTIZO BRAHMAN","1996-11-04 00:00:00","","","","","","8589","","","True","","False","False",""
"E8136","","MESTIZO BRAHMAN","1996-10-30 00:00:00","","","","","","2871","","","True","","False","False",""
"E8137","","MESTIZO BRAHMAN","1996-11-06 00:00:00","","","","","","8562","","","True","","False","False",""
"E8139","","MESTIZO BRAHMAN","1996-11-10 00:00:00","","","","","","8615","","","True","","False","False",""
"E8132","","MESTIZO BRAHMAN","1996-10-31 00:00:00","","","","","","3810","","","True","","False","False",""
"E8143","","MESTIZO BRAHMAN","1996-11-15 00:00:00","","","","","","584","","","True","","False","False",""
"E8147","","MESTIZO BRAHMAN","1996-11-20 00:00:00","","","","","","3863","","","True","","False","False",""
"E8150","","MESTIZO BRAHMAN","1996-11-26 00:00:00","","","","","","85341","","","True","","False","False",""
"E8142","","MESTIZO BRAHMAN","1996-11-15 00:00:00","","","","","","3803","","","True","","False","False",""
"E8144","","MESTIZO BRAHMAN","1996-11-17 00:00:00","","","","","","1549","","","True","","False","False",""
"E8145","","MESTIZO BRAHMAN","1996-11-17 00:00:00","","","","","","1593","","","True","","False","False",""
"E8146","","MESTIZO BRAHMAN","1996-11-19 00:00:00","","","","","","559","","","True","","False","False",""
"E8148","","MESTIZO BRAHMAN","1996-11-22 00:00:00","","","","","","550","","","True","","False","False",""
"E8149","","MESTIZO BRAHMAN","1996-11-25 00:00:00","","","","","","4819","","","True","","False","False",""
"E8151","","MESTIZO BRAHMAN","1996-11-26 00:00:00","","","","","","558","","","True","","False","False",""
"E8152","","MESTIZO BRAHMAN","1996-11-27 00:00:00","","","","","","8599","","","True","","False","False",""
"E8155","","MESTIZO BRAHMAN","1996-12-01 00:00:00","","","","","","3809","","","True","","False","False",""
"E8156","","MESTIZO BRAHMAN","1996-12-03 00:00:00","","","","","","6502","","","True","","False","False",""
"E8160","","MESTIZO BRAHMAN","1996-12-07 00:00:00","","","","","","2829","","","True","","False","False",""
"E8161","MARICO","MESTIZO BRAHMAN","1996-12-08 00:00:00","","","","","","6512","","","True","","False","False",""
"E8153","","MESTIZO BRAHMAN","1996-11-28 00:00:00","","","","","","4825","","","True","","False","False",""
"E8154","","MESTIZO BRAHMAN","1996-11-28 00:00:00","","","","","","1594","","","True","","False","False",""
"E8158","","MESTIZO BRAHMAN","1996-12-05 00:00:00","","","","","","4843","","","True","","False","False",""
"E8159","","MESTIZO BRAHMAN","1996-12-07 00:00:00","","","","","","9557","","","True","","False","False",""
"E8157","","MESTIZO BRAHMAN","1996-12-03 00:00:00","","","","","","7591","","","True","","False","False",""
"E8164","","MESTIZO BRAHMAN","1996-12-14 00:00:00","","","","","","8606","","","True","","False","False",""
"E8165","","MESTIZO BRAHMAN","1996-12-17 00:00:00","","","","","","1511","","","True","","False","False",""
"E8170","","MESTIZO BRAHMAN","1996-12-21 00:00:00","","","","","","549","","","True","","False","False",""
"E8171","","MESTIZO BRAHMAN","1996-12-22 00:00:00","","","","","","2869","","","True","","False","False",""
"E8169","","MESTIZO BRAHMAN","1996-12-19 00:00:00","","","","","","2864","","","True","","False","False",""
"E8172","","MESTIZO BRAHMAN","1996-12-26 00:00:00","","","","","","4803","","","True","","False","False",""
"E8174","","MESTIZO BRAHMAN","1996-12-31 00:00:00","","","","","","571","","","True","","False","False",""
"E8162","","MESTIZO BRAHMAN","1996-12-08 00:00:00","","","","","","505","","","True","","False","False",""
"E8163","","MESTIZO BRAHMAN","1996-12-12 00:00:00","","","","","","585","","","True","","False","False",""
"E8166","","MESTIZO BRAHMAN","1996-12-17 00:00:00","","","","","","8527","","","True","","False","False",""
"E8167","","MESTIZO BRAHMAN","1996-12-19 00:00:00","","","","","","3813","","","True","","False","False",""
"E8168","","MESTIZO BRAHMAN","1996-12-19 00:00:00","","","","","","3804","","","True","","False","False",""
"E8173","","MESTIZO BRAHMAN","1996-12-29 00:00:00","","","","","","3808","","","True","","False","False",""
"E8175","","MESTIZO BRAHMAN","1996-12-08 00:00:00","","","","","","8588","","","True","","False","False",""
"F8002","","MESTIZO BRAHMAN","1997-01-06 00:00:00","","","","","","2801","","","True","","False","False",""
"F8019","","MESTIZO BRAHMAN","1997-02-13 00:00:00","","","","","","81","","","True","","False","False",""
"F8020","","MESTIZO BRAHMAN","1997-02-15 00:00:00","","","","","","4810","","","True","","False","False",""
"F8017","","MESTIZO BRAHMAN","1997-02-11 00:00:00","","","","","","4841","","","True","","False","False",""
"F8018","ZAPATICO","MESTIZO BRAHMAN","1997-02-13 00:00:00","","","","","","4801","","","True","","False","False",""
"5263","SENEPOL","SENEPOL","1995-05-31 00:00:00","","","","","","","","","True","","False","False",""
"30344","ODISEA","BRAHMAN","1993-05-31 00:00:00","","","","","","","","","True","","False","False",""
"4224","","BRAHMAN","1994-05-31 00:00:00","","","","","","","","","True","","False","False",""
"F8026","","MESTIZO BRAHMAN","1997-02-28 00:00:00","","","","","","4834","","","True","","False","False",""
"F8024","","MESTIZO BRAHMAN","1997-02-24 00:00:00","","","","","","1599","","","True","","False","False",""
"F8027","","MESTIZO BRAHMAN","1997-03-01 00:00:00","","","","","","557","","","True","","False","False",""
"F8021","","MESTIZO BRAHMAN","1997-02-16 00:00:00","","","","","","7003","","","True","","False","False",""
"F8022","","MESTIZO BRAHMAN","1997-02-18 00:00:00","","","","","","1602","","","True","","False","False",""
"F8025","","MESTIZO BRAHMAN","1997-02-28 00:00:00","","","","","","465","","","True","","False","False",""
"F8028","","MESTIZO BRAHMAN","1997-03-04 00:00:00","","","","","","4838","","","True","","False","False",""
"F8030","","MESTIZO BRAHMAN","1997-03-05 00:00:00","","","","","","6515","","","True","","False","False",""
"F8033","","MESTIZO BRAHMAN","1997-03-13 00:00:00","","","","","","1592","","","True","","False","False",""
"F8034","","MESTIZO BRAHMAN","1997-03-21 00:00:00","","","","","","3820","","","True","","False","False",""
"F8023","","MESTIZO BRAHMAN","1997-02-24 00:00:00","","","","","","187","","","True","","False","False",""
"F8029","","MESTIZO BRAHMAN","1997-03-04 00:00:00","","","","","","4822","","","True","","False","False",""
"F8031","","MESTIZO BRAHMAN","1997-03-10 00:00:00","","","","","","3826","","","True","","False","False",""
"F8032","","MESTIZO BRAHMAN","1997-03-10 00:00:00","","","","","","6516","","","True","","False","False",""
"F8035","","MESTIZO BRAHMAN","1997-03-27 00:00:00","","","","","","9586","","","True","","False","False",""
"F8037","","MESTIZO BRAHMAN","1997-04-02 00:00:00","","","","","","196","","","True","","False","False",""
"F8038","","MESTIZO BRAHMAN","1997-04-05 00:00:00","","","","","","3843","","","True","","False","False",""
"F8039","","MESTIZO BRAHMAN","1997-04-05 00:00:00","","","","","","8551","","","True","","False","False",""
"F8041","","MESTIZO BRAHMAN","1997-04-10 00:00:00","","","","","","7002","","","True","","False","False",""
"F8043","","MESTIZO BRAHMAN","1997-04-13 00:00:00","","","","","","2811","","","True","","False","False",""
"F8046","","MESTIZO BRAHMAN","1997-04-17 00:00:00","","","","","","2813","","","True","","False","False",""
"F8047","","MESTIZO BRAHMAN","1997-04-18 00:00:00","","","","","","529","","","True","","False","False",""
"F8049","","MESTIZO BRAHMAN","1997-04-20 00:00:00","","","","","","1557","","","True","","False","False",""
"F8050","","MESTIZO BRAHMAN","1997-04-20 00:00:00","","","","","","3816","","","True","","False","False",""
"F8051","","MESTIZO BRAHMAN","1997-04-21 00:00:00","","","","","","1541","","","True","","False","False",""
"F8052","","MESTIZO BRAHMAN","1997-04-22 00:00:00","","","","","","9589","","","True","","False","False",""
"F8036","","MESTIZO BRAHMAN","1997-03-30 00:00:00","","","","","","4823","","","True","","False","False",""
"F8040","","MESTIZO BRAHMAN","1997-04-10 00:00:00","","","","","","4832","","","True","","False","False",""
"F8042","","MESTIZO BRAHMAN","1997-04-12 00:00:00","","","","","","459","","","True","","False","False",""
"F8045","","MESTIZO BRAHMAN","1997-04-15 00:00:00","","","","","","204","","","True","","False","False",""
"F8048","","MESTIZO BRAHMAN","1997-04-20 00:00:00","","","","","","1572","","","True","","False","False",""
"F8053","","MESTIZO BRAHMAN","1997-04-23 00:00:00","","","","","","1512","","","True","","False","False",""
"91529","","BRAHMAN","1991-04-24 00:00:00","","","","","","","","","True","","False","False",""
"F8054","","MESTIZO BRAHMAN","1997-04-27 00:00:00","","","","","","8554","","","True","","False","False",""
"F8056","","MESTIZO BRAHMAN","1997-05-01 00:00:00","","","","","","7016","","","True","","False","False",""
"F8059","","MESTIZO BRAHMAN","1997-05-04 00:00:00","","","","","","80","","","True","","False","False",""
"F8060","","MESTIZO BRAHMAN","1997-05-05 00:00:00","","","","","","2826","","","True","","False","False",""
"F8062","","MESTIZO BRAHMAN","1997-05-05 00:00:00","","","","","","7510","","","True","","False","False",""
"F8055","","MESTIZO BRAHMAN","1997-04-27 00:00:00","","","","","","16","","","True","","False","False",""
"F8058","","MESTIZO BRAHMAN","1997-05-03 00:00:00","","","","","","4815","","","True","","False","False",""
"F8061","","MESTIZO BRAHMAN","1997-05-05 00:00:00","","","","","","4844","","","True","","False","False",""
"F8063","","MESTIZO BRAHMAN","1997-05-10 00:00:00","","","","","","563","","","True","","False","False",""
"F8064","","MESTIZO BRAHMAN","1997-05-10 00:00:00","","","","","","1539","","","True","","False","False",""
"F8065","","MESTIZO BRAHMAN","1997-05-12 00:00:00","","","","","","3815","","","True","","False","False",""
"F8057","","MESTIZO BRAHMAN","1997-05-01 00:00:00","","","","","","226","","","True","","False","False",""
"93627M","","BRAHMAN","1993-04-20 00:00:00","93627M","","ASOCEBU","","91529","D8076","","VENEZUELA","True","","False","False",""
"E8109","","MESTIZO BRAHMAN","1996-09-16 00:00:00","","","","","","2860","","","True","","False","False",""
"E80856","","MESTIZO BRAHMAN","1996-06-26 00:00:00","","","","","","577","","","True","","False","False",""
"F8067","","MESTIZO BRAHMAN","1997-05-17 00:00:00","","","","","","2827","","","True","","False","False",""
"F8068","","MESTIZO BRAHMAN","1997-05-23 00:00:00","","","","","","4850","","","True","","False","False",""
"F8071","","MESTIZO BRAHMAN","1997-06-05 00:00:00","","","","","","577","","","True","","False","False",""
"F8066","","MESTIZO BRAHMAN","1997-05-17 00:00:00","","","","","","4846","","","True","","False","False",""
"F8070","","MESTIZO BRAHMAN","1997-05-26 00:00:00","","","","","","2837","","","True","","False","False",""
"F8069","","MESTIZO BRAHMAN","1997-05-25 00:00:00","","","","","","2836","","","True","","False","False",""
"F8072","","MESTIZO BRAHMAN","1997-06-11 00:00:00","","","","","","2844","","","True","","False","False",""
"F8074","","MESTIZO BRAHMAN","1997-06-19 00:00:00","","","","","","6511","","","True","","False","False",""
"F8075","","MESTIZO BRAHMAN","1997-06-21 00:00:00","","","","","","4847","","","True","","False","False",""
"F8073","","MESTIZO BRAHMAN","1997-06-19 00:00:00","","","","","","4840","","","True","","False","False",""
"F8080","","MESTIZO BRAHMAN","1997-07-01 00:00:00","","","","","","4835","","","True","","False","False",""
"F8081","","MESTIZO BRAHMAN","1997-07-01 00:00:00","","","","","","4858","","","True","","False","False",""
"F8082","","MESTIZO BRAHMAN","1997-07-02 00:00:00","","","","","","2842","","","True","","False","False",""
"F8076","","MESTIZO BRAHMAN","1997-06-27 00:00:00","","","","","","4853","","","True","","False","False",""
"F8077","","MESTIZO BRAHMAN","1997-06-28 00:00:00","","","","","","4829","","","True","","False","False",""
"F8078","","MESTIZO BRAHMAN","1997-06-29 00:00:00","","","","","","4826","","","True","","False","False",""
"F8083","","MESTIZO BRAHMAN","1997-07-03 00:00:00","","","","","","8536","","","True","","False","False",""
"F8079","","MESTIZO BRAHMAN","1997-06-30 00:00:00","","","","","","7635","","","True","","False","False",""
"F8084","","MESTIZO BRAHMAN","1997-07-09 00:00:00","","","","","","3","","","True","","False","False",""
"F8086","","MESTIZO BRAHMAN","1997-07-19 00:00:00","","","","","","224","","","True","","False","False",""
"F8085","","MESTIZO BRAHMAN","1997-07-14 00:00:00","","","","","","2845","","","True","","False","False",""
"F8087","","MESTIZO BRAHMAN","1997-07-22 00:00:00","","","","","","4872","","","True","","False","False",""
"3353M","","MESTIZO BRAHMAN","1993-10-20 00:00:00","","","","","","","","","True","","False","False",""
"4045M","","MESTIZO BRAHMAN","1994-02-14 00:00:00","","","","","","","","","True","","False","False",""
"4063M","","MESTIZO BRAHMAN","1994-02-22 00:00:00","","","","","","","","","True","","False","False",""
"F8088","","MESTIZO BRAHMAN","1997-07-29 00:00:00","","","","","","8574","","","True","","False","False",""
"F8089","","MESTIZO BRAHMAN","1997-08-01 00:00:00","","","","","","2861","","","True","","False","False",""
"F8096","","MESTIZO BRAHMAN","1997-08-11 00:00:00","","","","","","113","","","True","","False","False",""
"F8100","","MESTIZO BRAHMAN","1997-08-22 00:00:00","","","","","","589","","","True","","False","False",""
"F8101","","MESTIZO BRAHMAN","1997-08-24 00:00:00","","","","","","4814","","","True","","False","False",""
"F8103","","MESTIZO BRAHMAN","1997-08-24 00:00:00","","","","","","4813","","","True","","False","False",""
"F8104","","MESTIZO BRAHMAN","1997-08-25 00:00:00","","","","","","2","","","True","","False","False",""
"F8105","","MESTIZO BRAHMAN","1997-08-28 00:00:00","","","","","","4842","","","True","","False","False",""
"F8107","","MESTIZO BRAHMAN","1997-09-03 00:00:00","","","","","","4870","","","True","","False","False",""
"F8109","","MESTIZO BRAHMAN","1997-09-11 00:00:00","","","","","","369","","","True","","False","False",""
"F8110","","MESTIZO BRAHMAN","1997-09-11 00:00:00","","","","","","4861","","","True","","False","False",""
"F8112","","MESTIZO BRAHMAN","1997-09-13 00:00:00","","","","","","7013","","","True","","False","False",""
"F8113","","MESTIZO BRAHMAN","1997-09-13 00:00:00","","","","","","6517","","","True","","False","False",""
"F8114","","MESTIZO BRAHMAN","1997-09-14 00:00:00","","","","","","2814","","","True","","False","False",""
"F8090","","MESTIZO BRAHMAN","1997-08-01 00:00:00","","","","","","171","","","True","","False","False",""
"F8091","","MESTIZO BRAHMAN","1997-08-03 00:00:00","","","","","","4849","","","True","","False","False",""
"F8092","","MESTIZO BRAHMAN","1997-08-03 00:00:00","","","","","","4836","","","True","","False","False",""
"F8093","","MESTIZO BRAHMAN","1997-08-03 00:00:00","","","","","","8516","","","True","","False","False",""
"F8094","","MESTIZO BRAHMAN","1997-08-10 00:00:00","","","","","","2862","","","True","","False","False",""
"F8095","","MESTIZO BRAHMAN","1997-08-10 00:00:00","","","","","","4837","","","True","","False","False",""
"F8097","","MESTIZO BRAHMAN","1997-08-12 00:00:00","","","","","","76301","","","True","","False","False",""
"F8098","","MESTIZO BRAHMAN","1997-08-12 00:00:00","","","","","","579","","","True","","False","False",""
"F8099","","MESTIZO BRAHMAN","1997-08-18 00:00:00","","","","","","4869","","","True","","False","False",""
"F8102","","MESTIZO BRAHMAN","1997-08-04 00:00:00","","","","","","418","","","True","","False","False",""
"F8106","","MESTIZO BRAHMAN","1997-08-31 00:00:00","","","","","","8581","","","True","","False","False",""
"F8108","","MESTIZO BRAHMAN","1997-09-10 00:00:00","","","","","","1550","","","True","","False","False",""
"F8111","","MESTIZO BRAHMAN","1997-09-12 00:00:00","","","","","","3846","","","True","","False","False",""
"F8116","","MESTIZO BRAHMAN","1997-09-23 00:00:00","","","","","","7018","","","True","","False","False",""
"E80017","","MESTIZO BRAHMAN","1997-01-03 00:00:00","","","","","","8555","","","True","","False","False",""
"E80037","","MESTIZO BRAHMAN","1997-01-09 00:00:00","","","","","","179","","","True","","False","False",""
"E80077","","MESTIZO BRAHMAN","1997-01-18 00:00:00","","","","","","3837","","","True","","False","False",""
"E80147","","MESTIZO BRAHMAN","1997-01-27 00:00:00","","","","","","1591","","","True","","False","False",""
"E80157","","MESTIZO BRAHMAN","1997-01-30 00:00:00","","","","","","2808","","","True","","False","False",""
"E80167","","MESTIZO BRAHMAN","1997-02-08 00:00:00","","","","","","7014","","","True","","False","False",""
"E80047","","MESTIZO BRAHMAN","1997-01-09 00:00:00","","","","","","3801","","","True","","False","False",""
"E80057","","MESTIZO BRAHMAN","1997-01-13 00:00:00","","","","","","586","","","True","","False","False",""
"E80067","","MESTIZO BRAHMAN","1996-09-30 00:00:00","","","","","","585","","","True","","False","False",""
"E80087","","MESTIZO BRAHMAN","1997-01-19 00:00:00","","","","","","1527","","","True","","False","False",""
"E80097","","MESTIZO BRAHMAN","1997-01-20 00:00:00","","","","","","4811","","","True","","False","False",""
"E80107","","MESTIZO BRAHMAN","1996-01-29 00:00:00","","","","","","1563","","","True","","False","False",""
"E80117","","MESTIZO BRAHMAN","1997-01-20 00:00:00","","","","","","231","","","True","","False","False",""
"E80127","","MESTIZO BRAHMAN","1997-01-24 00:00:00","","","","","","3865","","","True","","False","False",""
"E80137","","MESTIZO BRAHMAN","1997-01-27 00:00:00","","","","","","4827","","","True","","False","False",""
"F8044","","MESTIZO BRAHMAN","1997-04-15 00:00:00","","","","","","7599","","","True","","False","False",""
"F8118","","MESTIZO BRAHMAN","1997-09-29 00:00:00","","","","","","8562","","","True","","False","False",""
"F8119","","MESTIZO BRAHMAN","1997-09-29 00:00:00","","","","","","4854","","","True","","False","False",""
"F8120","","MESTIZO BRAHMAN","1997-09-29 00:00:00","","","","","","2852","","","True","","False","False",""
"F8121","","MESTIZO BRAHMAN","1997-09-30 00:00:00","","","","","","1594","","","True","","False","False",""
"F8123","","MESTIZO BRAHMAN","1997-10-02 00:00:00","","","","","","550","","","True","","False","False",""
"F8124","","MESTIZO BRAHMAN","1997-10-06 00:00:00","","","","","","8615","","","True","","False","False",""
"F8125","","MESTIZO BRAHMAN","1997-10-06 00:00:00","","","","","","2860","","","True","","False","False",""
"F8128","","MESTIZO BRAHMAN","1997-10-15 00:00:00","","","","","","559","","","True","","False","False",""
"F8117","","MESTIZO BRAHMAN","1997-09-28 00:00:00","","","","","","3828","","","True","","False","False",""
"F8122","","MESTIZO BRAHMAN","1997-10-02 00:00:00","","","","","","550","","","True","","False","False",""
"F8126","","MESTIZO BRAHMAN","1997-10-10 00:00:00","","","","","","1579","","","True","","False","False",""
"F8127","","MESTIZO BRAHMAN","1997-10-15 00:00:00","","","","","","1593","","","True","","False","False",""
"F8130","","MESTIZO BRAHMAN","1997-10-19 00:00:00","","","","","","4845","","","True","","False","False",""
"F8131","","MESTIZO BRAHMAN","1997-10-20 00:00:00","","","","","","8522","","","True","","False","False",""
"F8133","","MESTIZO BRAHMAN","1997-10-23 00:00:00","","","","","","4830","","","True","","False","False",""
"F8129","","MESTIZO BRAHMAN","1997-10-19 00:00:00","","","","","","558","","","True","","False","False",""
"F8132","","MESTIZO BRAHMAN","1997-10-22 00:00:00","","","","","","505","","","True","","False","False",""
"F8134","","MESTIZO BRAHMAN","1997-10-25 00:00:00","","","","","","85341","","","True","","False","False",""
"F8135","","MESTIZO BRAHMAN","1997-10-31 00:00:00","","","","","","3803","","","True","","False","False",""
"F8136","","MESTIZO BRAHMAN","1997-11-02 00:00:00","","","","","","581","","","True","","False","False",""
"F8138","","MESTIZO BRAHMAN","1997-11-08 00:00:00","","","","","","3811","","","True","","False","False",""
"F8137","","MESTIZO BRAHMAN","1997-11-04 00:00:00","","","","","","6512","","","True","","False","False",""
"F8139","","MESTIZO BRAHMAN","1997-11-10 00:00:00","","","","","","2818","","","True","","False","False",""
"F8140","","MESTIZO BRAHMAN","1997-11-12 00:00:00","","","","","","1529","","","True","","False","False",""
"F8141","","MESTIZO BRAHMAN","1997-11-13 00:00:00","","","","","","3848","","","True","","False","False",""
"F8142","","MESTIZO BRAHMAN","1997-11-14 00:00:00","","","","","","9557","","","True","","False","False",""
"F8143","","MESTIZO BRAHMAN","1997-11-21 00:00:00","","","","","","4839","","","True","","False","False",""
"F8144","","MESTIZO BRAHMAN","1997-11-22 00:00:00","","","","","","4819","","","True","","False","False",""
"F8170","","MESTIZO BRAHMAN","1997-12-19 00:00:00","","","","","","D8010","","","True","","False","False",""
"F8145","","MESTIZO BRAHMAN","1997-11-23 00:00:00","","","","","","3863","","","True","","False","False",""
"F8146","","MESTIZO BRAHMAN","1997-11-26 00:00:00","","","","","","8571","","","True","","False","False",""
"F8147","","MESTIZO BRAHMAN","1997-11-28 00:00:00","","","","","","D8032","","","True","","False","False",""
"F8148","","MESTIZO BRAHMAN","1997-11-29 00:00:00","","","","","","6502","","","True","","False","False",""
"F8149","","MESTIZO BRAHMAN","1997-11-30 00:00:00","","","","","","3810","","","True","","False","False",""
"D0118","","MESTIZO SENEPOL","1995-03-15 00:00:00","","","","","93Y","","","","True","","False","False",""
"D0141","","MESTIZO SENEPOL","1995-03-20 00:00:00","","","","","805","","","","True","","False","False",""
"D0159","","MESTIZO SENEPOL","1995-03-22 00:00:00","","","","","805","","","","True","","False","False",""
"D0173","CANDELITA","MESTIZO SENEPOL","1995-03-27 00:00:00","","","","","93Y","","","","True","","False","False",""
"G8047","","MESTIZO BRAHMAN","1998-02-02 00:00:00","","","","","","9586","","","True","","False","False",""
"G8048","","MESTIZO BRAHMAN","1998-02-07 00:00:00","","","","","","1599","","","True","","False","False",""
"G8043","","MESTIZO BRAHMAN","1998-01-21 00:00:00","","","","","","6515","","","True","","False","False",""
"G8040","","MESTIZO BRAHMAN","1998-01-12 00:00:00","","","","","","4863","","","True","","False","False",""
"G8042","","MESTIZO BRAHMAN","1998-01-17 00:00:00","","","","","","1602","","","True","","False","False",""
"G8044","","MESTIZO BRAHMAN","1998-01-25 00:00:00","","","","","","9570","","","True","","False","False",""
"G8045","","MESTIZO BRAHMAN","1998-01-26 00:00:00","","","","","","2806","","","True","","False","False",""
"G8046","","MESTIZO BRAHMAN","1998-01-28 00:00:00","","","","","","D8038","","","True","","False","False",""
"G8041","","MESTIZO BRAHMAN","1998-01-13 00:00:00","","","","","","7003","","","True","","False","False",""
"6074","MAV SAN DIEGO","BRAHMAN","1996-06-15 00:00:00","","","","","","","","","True","","False","False",""
"6078","MAV SAN DIEGO","BRAHMAN","1996-06-20 00:00:00","","","","","","","","","True","","False","False",""
"6006","SAN DIEGO","BRAHMAN","1995-02-14 00:00:00","","","","","","","","","True","","False","False",""
"G8073","","MESTIZO SENEPOL","1998-04-16 00:00:00","","","","","5263","D8125","","","True","","False","False",""
"G8076","","MESTIZO BRAHMAN","1998-04-16 00:00:00","","","","","","4811","","","True","","False","False",""
"G8080","","MESTIZO BRAHMAN","1998-04-16 00:00:00","","","","","","3826","","","True","","False","False",""
"G8081","","MESTIZO BRAHMAN","1998-04-16 00:00:00","","","","","","7599","","","True","","False","False",""
"G8082","","MESTIZO BRAHMAN","1998-04-16 00:00:00","","","","","","1572","","","True","","False","False",""
"G8068","","MESTIZO BRAHMAN","1998-04-16 00:00:00","","","","","","2827","","","True","","False","False",""
"G8069","","MESTIZO BRAHMAN","1998-04-16 00:00:00","","","","","","2811","","","True","","False","False",""
"G8070","","MESTIZO BRAHMAN","1998-04-16 00:00:00","","","","","","4810","","","True","","False","False",""
"G8074","","MESTIZO BRAHMAN","1998-04-16 00:00:00","","","","","","D8071","","","True","","False","False",""
"G8078","","MESTIZO BRAHMAN","1998-04-16 00:00:00","","","","","","8551","","","True","","False","False",""
"G8079","","MESTIZO BRAHMAN","1998-04-16 00:00:00","","","","","","D8007","","","True","","False","False",""
"G8058","","MESTIZO BRAHMAN","1998-03-19 00:00:00","","","","","","585","","","True","","False","False",""
"G8060","","MESTIZO BRAHMAN","1998-03-19 00:00:00","","","","","","D8001","","","True","","False","False",""
"G8061","","MESTIZO BRAHMAN","1998-03-19 00:00:00","","","","","","7510","","","True","","False","False",""
"G8062","","MESTIZO BRAHMAN","1998-03-19 00:00:00","","","","","","3816","","","True","","False","False",""
"G8063","","MESTIZO BRAHMAN","1998-03-19 00:00:00","","","","","","2816","","","True","","False","False",""
"G8065","","MESTIZO BRAHMAN","1998-03-19 00:00:00","","","","","","1591","","","True","","False","False",""
"G8066","","MESTIZO BRAHMAN","1998-03-19 00:00:00","","","","","","4833","","","True","","False","False",""
"G8059","","MESTIZO BRAHMAN","1998-03-19 00:00:00","","","","","","1512","","","True","","False","False",""
"G8064","","MESTIZO BRAHMAN","1998-03-19 00:00:00","","","","","","8554","","","True","","False","False",""
"G8051","","MESTIZO BRAHMAN","1998-03-07 00:00:00","","","","","","3854","","","True","","False","False",""
"G8052","","MESTIZO BRAHMAN","1998-03-07 00:00:00","","","","","","2828","","","True","","False","False",""
"G8057","","MESTIZO BRAHMAN","1998-03-07 00:00:00","","","","","","187","","","True","","False","False",""
"G8071","","MESTIZO BRAHMAN","1998-04-16 00:00:00","","","","","","7016","","","True","","False","False",""
"G8075","","MESTIZO BRAHMAN","1998-04-16 00:00:00","","","","","","D8017","","","True","","False","False",""
"G8077","","MESTIZO BRAHMAN","1998-04-16 00:00:00","","","","","","D8060","","","True","","False","False",""
"G8067","","MESTIZO BRAHMAN","1998-04-16 00:00:00","","","","","","D6014","","","True","","False","False",""
"G8072","","MESTIZO BRAHMAN","1998-04-16 00:00:00","","","","","","D8031","","","True","","False","False",""
"G8053","","MESTIZO BRAHMAN","1998-03-07 00:00:00","","","","","","D6028","","","True","","False","False",""
"G8054","","MESTIZO BRAHMAN","1998-03-07 00:00:00","","","","","","D8056","","","True","","False","False",""
"G8055","","MESTIZO BRAHMAN","1998-03-07 00:00:00","","","","","","6516","","","True","","False","False",""
"G8056","","MESTIZO BRAHMAN","1998-03-07 00:00:00","","","","","","D8035","","","True","","False","False",""
"G8083","","MESTIZO BRAHMAN","1998-05-18 00:00:00","","","","","","2844","","","True","","False","False",""
"G8087","","MESTIZO BRAHMAN","1998-05-18 00:00:00","","","","","","3815","","","True","","False","False",""
"G8088","","MESTIZO BRAHMAN","1998-05-18 00:00:00","","","","","","D8021","","","True","","False","False",""
"G8084","","MESTIZO BRAHMAN","1998-05-18 00:00:00","","","","","","4801","","","True","","False","False",""
"G8085","","MESTIZO SENEPOL","1998-05-18 00:00:00","","","","","5263","D8082","","","True","","False","False",""
"G8086","","MESTIZO BRAHMAN","1998-05-18 00:00:00","","","","","","D8051","","","True","","False","False",""
"G8093","","MESTIZO BRAHMAN","1998-06-15 00:00:00","","","","","","4874","","","True","","False","False",""
"G8089","","MESTIZO BRAHMAN","1998-06-15 00:00:00","","","","","","D8044","","","True","","False","False",""
"G8090","","MESTIZO BRAHMAN","1998-06-15 00:00:00","","","","","","2826","","","True","","False","False",""
"G8091","","MESTIZO BRAHMAN","1998-06-15 00:00:00","","","","","","D8070","","","True","","False","False",""
"G8096","","MESTIZO BRAHMAN","1998-07-02 00:00:00","","","","","","D8053","","","True","","False","False",""
"G8095","","MESTIZO BRAHMAN","1998-02-08 00:00:00","","","","","","D8058","","","True","","False","False",""
"G8094","","MESTIZO BRAHMAN","1998-02-08 00:00:00","","","","","","557","","","True","","False","False",""
"G8097","","MESTIZO BRAHMAN","1998-07-02 00:00:00","","","","","","2871","","","True","","False","False",""
"G8098","","MESTIZO BRAHMAN","1998-04-18 00:00:00","","","","","","3865","","","True","","False","False",""
